station;termin;nat_abbr;dv1towz0;fk1towz0;fu3towz0;fu3towz1;gre000z0;sre000z0;ta1tows0;tdetows0;uretows0
392;20230103061000;UEB;246;2.6;9.4;10.4;3;0;4.7;3.7;93.5
392;20230103062000;UEB;249;2.8;10.1;11.2;3;0;4.7;4.3;97.4
392;20230103063000;UEB;248;2.1;7.6;9.7;3;0;4.7;3.1;89.6
392;20230103064000;UEB;245;1.8;6.5;7.2;3;0;4.7;2.3;84.4
392;20230103065000;UEB;238;1.8;6.5;8.3;3;0;4.7;2.4;85.0
392;20230103070000;UEB;231;1.9;6.8;7.9;3;0;4.5;2.6;87.7
392;20230103071000;UEB;238;1.9;6.8;7.6;3;0;4.5;2.6;87.6
392;20230103072000;UEB;253;1.6;5.8;7.6;3;0;4.4;3.7;94.9
392;20230103073000;UEB;238;1.0;3.6;6.1;4;0;4.2;3.6;95.9
392;20230103074000;UEB;241;0.7;2.2;4.3;6;0;4.3;3.9;97.1
392;20230103075000;UEB;254;0.7;2.5;4.7;7;0;4.4;3.8;96.1
392;20230103080000;UEB;251;0.7;2.5;4.7;10;0;4.3;4.0;97.7
392;20230103081000;UEB;261;0.6;1.8;5.0;15;0;4.2;3.9;98.2
392;20230103082000;UEB;257;0.3;1.1;2.2;21;0;4.2;4.0;98.8
392;20230103083000;UEB;283;0.4;1.4;2.5;20;0;4.1;3.9;98.9
392;20230103084000;UEB;314;1.1;4.0;6.1;21;0;4.0;3.4;96.1
392;20230103085000;UEB;303;1.2;4.3;7.6;46;0;4.1;3.7;97.5
392;20230103090000;UEB;321;1.4;5.0;6.8;69;0;4.0;3.6;97.5
392;20230103091000;UEB;324;1.7;6.1;7.2;67;0;3.9;3.4;96.2
392;20230103092000;UEB;314;1.4;5.0;6.5;66;0;4.1;3.6;96.2
392;20230103093000;UEB;303;1.4;5.0;6.5;52;0;4.1;3.3;94.5
392;20230103094000;UEB;279;1.3;4.7;7.2;37;0;4.3;3.1;91.6
392;20230103095000;UEB;260;1.2;4.3;6.5;39;0;4.3;3.3;93.0
392;20230103100000;UEB;260;1.1;4.0;6.1;54;0;4.1;3.3;94.2
392;20230103101000;UEB;275;1.0;3.2;5.0;53;0;4.2;3.4;94.3
392;20230103102000;UEB;272;0.7;2.5;4.0;54;0;4.4;3.2;91.8
392;20230103103000;UEB;266;0.8;2.9;4.3;61;0;4.1;3.2;93.7
392;20230103104000;UEB;276;1.1;3.6;6.5;63;0;4.0;3.2;94.8
392;20230103105000;UEB;298;0.9;3.2;5.4;87;0;3.7;2.6;92.3
392;20230103110000;UEB;307;1.4;5.0;6.8;117;0;3.4;3.2;98.3
392;20230103111000;UEB;287;1.5;5.0;9.0;111;0;3.7;3.7;100.0
392;20230103112000;UEB;284;1.5;5.4;9.0;88;0;3.1;2.1;93.4
392;20230103113000;UEB;292;1.7;6.1;7.9;67;0;3.6;3.1;96.7
392;20230103114000;UEB;290;2.3;8.3;10.1;84;0;3.9;2.4;90.0
392;20230103115000;UEB;291;2.7;9.7;10.4;84;0;4.0;2.5;90.0
392;20230103120000;UEB;290;2.9;10.4;11.2;85;0;4.1;2.7;90.3
392;20230103121000;UEB;282;2.4;8.6;9.7;91;0;3.8;2.3;89.8
392;20230103122000;UEB;283;3.0;10.8;11.5;92;0;3.7;2.3;90.4
392;20230103123000;UEB;282;3.5;12.6;13.7;86;0;3.7;2.6;92.3
392;20230103124000;UEB;278;3.2;11.5;14.8;66;0;3.8;3.1;94.9
392;20230103125000;UEB;280;2.8;10.1;14.4;73;0;3.6;3.4;98.7
392;20230103130000;UEB;273;2.8;10.1;13.3;84;0;3.6;3.2;97.2
392;20230103131000;UEB;266;2.3;7.9;12.2;70;0;3.6;3.6;100.0
392;20230103132000;UEB;294;2.4;8.6;11.9;75;0;3.9;2.1;88.0
392;20230103133000;UEB;296;2.6;9.0;10.1;67;0;3.8;2.0;87.7
392;20230103134000;UEB;282;2.9;10.4;15.5;67;0;3.7;2.1;89.1
392;20230103135000;UEB;289;2.4;8.6;11.9;69;0;3.9;2.2;88.6
392;20230103140000;UEB;295;2.1;7.6;9.0;41;0;3.9;2.1;87.9
392;20230103141000;UEB;294;3.0;10.8;13.0;31;0;3.7;1.6;86.4
392;20230103142000;UEB;292;3.6;13.0;14.0;21;0;3.7;1.5;85.4
392;20230103143000;UEB;306;3.3;11.5;12.6;19;0;3.9;1.1;82.1
392;20230103144000;UEB;330;3.3;11.9;13.0;18;0;3.8;1.4;84.1
392;20230103145000;UEB;315;3.0;10.4;12.2;16;0;3.8;1.4;84.3
392;20230103150000;UEB;300;2.5;9.0;10.8;17;0;4.0;1.2;82.2
392;20230103151000;UEB;301;2.1;7.6;9.4;16;0;4.1;1.2;81.2
392;20230103152000;UEB;291;1.7;6.1;8.6;13;0;4.4;1.4;81.0
392;20230103153000;UEB;283;1.6;5.8;8.3;11;0;4.2;1.0;79.5
392;20230103154000;UEB;274;1.6;5.4;8.3;8;0;4.1;0.8;78.9
392;20230103155000;UEB;253;2.0;7.2;10.4;5;0;4.1;0.8;79.3
392;20230103160000;UEB;256;2.2;7.9;9.7;4;0;4.2;1.1;80.1
392;20230103161000;UEB;255;1.9;6.8;9.4;4;0;4.2;1.0;79.8
392;20230103162000;UEB;267;2.2;7.6;11.2;3;0;4.2;1.0;79.7
392;20230103163000;UEB;259;1.4;5.0;7.2;3;0;4.3;1.1;79.6
392;20230103164000;UEB;260;1.5;5.0;7.9;3;0;4.2;1.0;79.6
392;20230103165000;UEB;253;1.8;6.5;10.4;4;0;4.3;1.0;79.0
392;20230103170000;UEB;243;1.6;5.8;7.2;3;0;4.2;0.9;79.0
392;20230103171000;UEB;245;1.6;5.8;7.6;4;0;4.4;1.0;78.7
392;20230103172000;UEB;234;1.4;4.7;5.8;4;0;4.4;1.0;78.8
392;20230103173000;UEB;240;1.6;5.8;7.6;4;0;4.2;0.9;79.2
392;20230103174000;UEB;242;1.8;6.5;8.3;4;0;4.5;1.3;79.9
392;20230103175000;UEB;239;1.8;6.1;7.6;3;0;4.5;2.4;86.2
392;20230103180000;UEB;231;1.6;5.8;6.8;4;0;4.0;1.2;81.7
392;20230103181000;UEB;232;1.6;5.8;7.9;4;0;4.4;2.3;86.0
392;20230103182000;UEB;231;1.5;5.4;7.2;4;0;4.3;2.9;90.5
392;20230103183000;UEB;232;1.4;4.7;6.8;3;0;4.5;2.5;87.0
392;20230103184000;UEB;226;1.6;5.4;6.5;4;0;4.3;2.5;88.2
392;20230103185000;UEB;220;1.8;6.5;7.9;4;0;4.5;2.5;87.1
392;20230103190000;UEB;227;2.4;8.3;14.4;4;0;4.7;2.2;83.6
392;20230103191000;UEB;225;2.5;8.6;14.8;4;0;4.5;1.9;83.1
392;20230103192000;UEB;243;1.6;5.8;9.4;4;0;4.1;1.5;83.4
392;20230103193000;UEB;212;1.4;5.0;6.5;4;0;4.1;1.1;80.7
392;20230103194000;UEB;212;1.5;5.4;6.5;4;0;4.0;1.3;82.3
392;20230103195000;UEB;217;1.4;4.7;6.1;4;0;4.0;1.4;83.1
392;20230103200000;UEB;200;1.2;4.3;5.4;4;0;4.2;1.4;82.1
392;20230103201000;UEB;196;1.9;6.8;9.0;4;0;4.1;1.6;83.8
392;20230103202000;UEB;194;1.5;5.4;7.2;4;0;4.2;1.8;84.3
392;20230103203000;UEB;202;1.8;6.5;7.9;4;0;4.2;1.7;83.9
392;20230103204000;UEB;231;1.6;5.8;6.5;4;0;4.0;1.4;82.9
392;20230103205000;UEB;246;1.4;5.0;7.9;4;0;4.1;1.5;83.3
392;20230103210000;UEB;250;1.5;5.4;7.2;4;0;4.1;1.9;85.7
392;20230103211000;UEB;247;2.0;6.8;9.0;4;0;4.3;2.1;85.4
392;20230103212000;UEB;245;1.7;5.8;9.4;4;0;4.6;2.2;84.1
392;20230103213000;UEB;218;1.3;4.3;9.7;4;0;4.1;1.9;85.7
392;20230103214000;UEB;208;2.0;6.8;9.7;4;0;4.5;2.0;83.5
392;20230103215000;UEB;209;3.0;10.8;14.4;4;0;4.1;1.5;83.2
392;20230103220000;UEB;217;4.0;14.4;16.6;4;0;4.5;2.2;84.8
392;20230103221000;UEB;228;5.0;18.0;20.9;4;0;4.5;2.0;83.5
392;20230103222000;UEB;232;5.1;18.4;19.8;4;0;4.6;1.9;82.7
392;20230103223000;UEB;229;5.2;18.7;20.2;4;0;4.5;2.1;84.3
392;20230103224000;UEB;230;5.7;20.5;22.7;4;0;4.4;2.2;85.8
392;20230103225000;UEB;231;5.6;20.2;22.7;4;0;4.4;2.3;86.4
392;20230103230000;UEB;231;5.3;19.1;20.9;4;0;4.3;2.5;88.0
392;20230103231000;UEB;220;5.2;18.7;20.2;4;0;3.7;2.6;92.3
392;20230103232000;UEB;219;5.9;21.2;23.4;4;0;4.0;3.0;93.4
392;20230103233000;UEB;225;5.7;20.5;22.3;4;0;4.1;3.0;92.2
392;20230103234000;UEB;228;6.1;22.0;26.3;4;0;4.2;3.0;92.0
392;20230103235000;UEB;234;6.6;23.8;26.6;4;0;4.1;2.9;91.7
392;20230104000000;UEB;226;6.2;22.3;28.8;4;0;3.7;3.3;97.0
392;20230104001000;UEB;223;6.6;23.4;26.6;4;0;3.3;3.3;100.0
392;20230104002000;UEB;225;6.5;23.4;25.2;4;0;3.6;3.3;97.8
392;20230104003000;UEB;230;6.2;22.3;25.6;4;0;3.5;3.4;99.2
392;20230104004000;UEB;229;6.3;22.7;26.3;4;0;3.5;3.4;99.0
392;20230104005000;UEB;237;7.0;25.2;31.7;4;0;3.8;2.6;91.6
392;20230104010000;UEB;244;7.3;26.3;32.0;4;0;3.9;2.6;91.0
392;20230104011000;UEB;237;6.9;24.8;28.4;4;0;3.3;3.2;99.0
392;20230104012000;UEB;238;7.0;25.2;32.4;4;0;3.4;2.9;96.3
392;20230104013000;UEB;237;7.0;24.8;28.1;4;0;3.3;3.0;98.2
392;20230104014000;UEB;237;8.4;30.2;36.7;4;0;3.6;2.8;94.6
392;20230104015000;UEB;234;9.0;32.4;43.6;4;0;3.3;2.7;95.9
392;20230104020000;UEB;232;10.1;36.4;44.6;4;0;3.3;2.2;92.4
392;20230104021000;UEB;234;10.9;39.2;44.6;4;0;3.4;2.5;93.7
392;20230104022000;UEB;233;10.6;38.2;45.7;4;0;3.4;1.9;89.8
392;20230104023000;UEB;234;10.2;36.7;43.6;4;0;3.4;2.1;91.5
392;20230104024000;UEB;232;11.3;40.3;45.4;4;0;3.3;2.0;90.9
392;20230104025000;UEB;227;11.8;42.1;46.1;4;0;3.3;1.8;89.6
392;20230104030000;UEB;222;12.5;45.0;48.6;4;0;3.5;1.6;87.4
392;20230104031000;UEB;226;13.6;49.0;52.9;3;0;3.8;1.4;84.6
392;20230104032000;UEB;229;13.2;47.5;52.2;3;0;3.9;1.5;84.3
392;20230104033000;UEB;228;11.9;42.8;48.6;4;0;3.8;1.6;85.6
392;20230104034000;UEB;225;11.4;41.0;45.4;4;0;3.8;1.6;85.7
392;20230104035000;UEB;225;11.5;41.4;44.6;4;0;3.7;1.6;86.4
392;20230104040000;UEB;223;11.4;41.0;44.6;4;0;3.8;1.7;86.1
392;20230104041000;UEB;220;11.3;40.7;42.5;4;0;3.7;1.7;86.8
392;20230104042000;UEB;224;11.2;40.3;42.8;4;0;3.8;1.7;86.2
392;20230104043000;UEB;223;11.1;40.0;42.8;4;0;3.5;2.0;89.6
392;20230104044000;UEB;223;10.6;38.2;41.0;4;0;3.3;2.3;92.9
392;20230104045000;UEB;223;10.0;36.0;40.0;4;0;3.3;2.1;91.9
392;20230104050000;UEB;224;9.7;34.9;38.9;4;0;3.2;2.2;92.9
392;20230104051000;UEB;224;8.8;31.7;36.4;4;0;3.0;2.1;93.8
392;20230104052000;UEB;226;9.0;32.4;36.7;4;0;2.7;2.2;96.5
392;20230104053000;UEB;221;8.1;29.2;31.7;4;0;2.6;2.4;98.5
392;20230104054000;UEB;222;9.1;32.8;40.0;4;0;3.2;2.1;92.5
392;20230104055000;UEB;226;10.3;37.1;40.3;4;0;3.1;2.1;92.9
392;20230104060000;UEB;226;9.9;35.6;39.2;4;0;3.0;2.2;94.6
392;20230104061000;UEB;230;11.5;41.4;47.2;4;0;3.7;2.0;88.9
392;20230104062000;UEB;227;10.9;38.9;42.8;4;0;3.1;2.1;92.9
392;20230104063000;UEB;222;10.2;36.7;38.2;4;0;2.9;2.4;96.4
392;20230104064000;UEB;223;10.4;37.4;42.1;4;0;2.9;2.0;93.5
392;20230104065000;UEB;224;11.1;40.0;42.5;4;0;3.1;1.7;90.4
392;20230104070000;UEB;224;10.6;38.2;42.1;5;0;2.8;2.0;94.2
392;20230104071000;UEB;223;9.9;35.6;41.8;12;0;2.8;2.3;96.3
392;20230104072000;UEB;227;9.1;32.8;41.4;16;0;2.5;2.4;99.1
392;20230104073000;UEB;225;9.8;35.3;38.2;28;3;2.8;2.2;95.7
392;20230104074000;UEB;229;11.4;40.7;49.3;36;2;3.6;1.7;87.5
392;20230104075000;UEB;231;11.2;40.3;46.1;41;0;3.5;1.8;88.5
392;20230104080000;UEB;233;11.4;41.0;46.4;58;0;3.4;2.0;90.7
392;20230104081000;UEB;234;11.0;39.2;43.9;83;0;3.4;2.1;91.5
392;20230104082000;UEB;235;10.0;36.0;39.2;103;0;3.1;2.3;94.7
392;20230104083000;UEB;238;10.6;37.8;42.5;103;0;3.1;2.3;94.7
392;20230104084000;UEB;237;10.8;38.9;43.6;130;0;3.1;2.4;95.3
392;20230104085000;UEB;234;10.8;38.9;47.2;109;0;2.9;2.5;97.0
392;20230104090000;UEB;237;11.2;40.3;47.5;120;0;3.2;2.5;94.9
392;20230104091000;UEB;238;11.7;42.1;53.3;123;0;3.3;2.4;94.0
392;20230104092000;UEB;239;11.4;41.0;47.2;101;0;3.0;2.7;97.8
392;20230104093000;UEB;240;10.9;39.2;43.6;114;0;3.1;2.6;96.5
392;20230104094000;UEB;237;10.7;38.5;44.3;95;0;3.3;2.3;93.4
392;20230104095000;UEB;233;10.5;37.8;40.3;72;0;3.2;2.5;94.9
392;20230104100000;UEB;231;10.3;37.1;40.7;74;0;3.3;2.5;94.3
392;20230104101000;UEB;234;10.6;38.2;43.6;86;0;3.3;2.7;95.6
392;20230104102000;UEB;234;10.7;38.5;43.2;78;0;3.2;2.8;97.4
392;20230104103000;UEB;232;10.6;38.2;42.1;86;0;3.2;2.8;97.3
392;20230104104000;UEB;232;10.6;38.2;44.3;86;0;3.3;2.9;96.9
392;20230104105000;UEB;231;10.3;37.1;45.4;76;0;3.3;2.8;96.8
392;20230104110000;UEB;231;12.2;43.9;52.9;113;0;3.3;2.9;97.5
392;20230104111000;UEB;231;12.1;43.6;48.6;169;0;3.5;2.9;95.9
392;20230104112000;UEB;230;12.2;43.9;48.2;175;0;3.4;2.9;96.5
392;20230104113000;UEB;229;12.2;43.9;52.6;121;0;3.6;2.8;94.7
392;20230104114000;UEB;234;13.0;46.8;55.4;123;0;3.9;2.7;92.1
392;20230104115000;UEB;232;12.7;45.7;54.4;98;0;3.8;2.7;92.4
392;20230104120000;UEB;229;13.0;46.8;57.6;80;0;3.9;2.4;89.8
392;20230104121000;UEB;230;12.7;45.7;52.9;94;0;4.0;2.4;89.3
392;20230104122000;UEB;233;12.6;45.4;52.2;86;0;4.2;2.3;87.2
392;20230104123000;UEB;234;12.2;43.9;56.9;58;0;4.2;2.2;86.6
392;20230104124000;UEB;233;12.2;43.9;52.6;66;0;4.2;1.9;84.9
392;20230104125000;UEB;232;12.7;45.7;52.9;69;0;4.5;1.5;80.6
392;20230104130000;UEB;233;12.3;44.3;49.7;70;0;4.4;1.5;81.5
392;20230104131000;UEB;232;13.0;46.8;52.2;52;0;4.7;0.8;75.9
392;20230104132000;UEB;235;12.7;45.7;52.9;54;0;4.6;1.3;79.4
392;20230104133000;UEB;236;12.6;45.4;50.4;42;0;4.7;1.1;77.7
392;20230104134000;UEB;239;12.4;44.6;49.0;36;0;4.7;0.9;76.1
392;20230104135000;UEB;242;13.0;46.8;60.1;33;0;4.8;0.5;73.7
392;20230104140000;UEB;241;11.9;42.5;56.5;32;0;4.2;2.0;85.5
392;20230104141000;UEB;242;11.2;40.3;47.9;33;0;4.8;1.5;79.2
392;20230104142000;UEB;239;12.1;43.2;56.5;33;0;4.6;1.4;79.9
392;20230104143000;UEB;239;11.6;41.8;49.7;32;0;4.6;1.7;81.6
392;20230104144000;UEB;241;12.1;43.2;55.4;29;0;4.7;1.8;81.2
392;20230104145000;UEB;241;13.3;47.5;63.4;29;0;5.0;1.6;78.8
392;20230104150000;UEB;240;13.7;49.3;62.3;25;0;4.8;2.1;82.7
392;20230104151000;UEB;241;14.4;51.8;67.3;17;0;4.9;2.0;81.3
392;20230104152000;UEB;241;14.6;52.6;67.7;14;0;5.1;1.7;78.6
392;20230104153000;UEB;240;16.2;58.3;72.0;8;0;5.5;1.2;73.8
392;20230104154000;UEB;240;16.5;59.0;73.4;5;0;5.4;0.6;71.3
392;20230104155000;UEB;240;16.2;58.3;69.8;4;0;5.3;1.0;73.7
392;20230104160000;UEB;238;15.5;55.4;66.6;4;0;5.5;0.5;70.3
392;20230104161000;UEB;238;15.1;54.4;63.4;4;0;5.4;1.3;74.9
392;20230104162000;UEB;238;14.6;52.6;62.6;4;0;5.4;1.0;73.0
392;20230104163000;UEB;239;14.4;51.8;61.2;4;0;5.5;0.7;71.3
392;20230104164000;UEB;240;14.3;51.1;61.9;4;0;5.6;1.1;72.9
392;20230104165000;UEB;237;14.6;52.6;61.9;4;0;5.6;1.4;74.5
392;20230104170000;UEB;233;13.4;48.2;59.8;4;0;5.6;1.2;73.3
392;20230104171000;UEB;233;13.8;49.3;67.0;4;0;5.9;1.6;74.1
392;20230104172000;UEB;233;14.4;51.8;66.6;4;0;5.8;1.6;74.1
392;20230104173000;UEB;232;15.3;54.7;63.4;4;0;5.7;1.6;75.1
392;20230104174000;UEB;235;16.4;59.0;72.7;4;0;5.9;1.9;75.4
392;20230104175000;UEB;234;16.3;58.7;71.6;4;0;6.0;2.0;75.5
392;20230104180000;UEB;233;16.2;58.0;69.5;4;0;6.0;1.9;74.8
392;20230104181000;UEB;235;15.7;56.2;67.0;4;0;6.0;1.9;75.0
392;20230104182000;UEB;234;15.3;55.1;67.0;4;0;6.0;2.0;75.3
392;20230104183000;UEB;234;14.5;52.2;64.4;4;0;6.1;1.9;74.2
392;20230104184000;UEB;234;15.7;56.5;71.3;4;0;6.0;1.9;74.7
392;20230104185000;UEB;234;15.9;56.9;67.7;4;0;6.1;1.8;73.7
392;20230104190000;UEB;234;15.2;54.7;65.2;4;0;5.9;1.9;75.5
392;20230104191000;UEB;233;15.1;54.0;63.0;4;0;5.9;2.3;77.4
392;20230104192000;UEB;233;15.5;55.8;66.6;4;0;6.0;2.6;78.7
392;20230104193000;UEB;233;16.7;60.1;78.1;4;0;6.1;3.0;80.4
392;20230104194000;UEB;231;17.8;64.1;80.6;4;0;6.3;3.2;80.7
392;20230104195000;UEB;234;16.9;60.8;74.9;4;0;6.3;3.4;81.5
392;20230104200000;UEB;233;16.1;58.0;67.3;4;0;6.3;3.4;81.9
392;20230104201000;UEB;233;15.6;55.8;67.3;4;0;6.3;3.5;82.1
392;20230104202000;UEB;233;15.7;56.5;72.4;4;0;6.3;3.5;82.3
392;20230104203000;UEB;234;15.5;55.8;73.8;4;0;6.4;3.6;82.3
392;20230104204000;UEB;233;15.7;56.5;73.1;4;0;6.4;3.7;82.6
392;20230104205000;UEB;234;14.9;53.3;70.6;4;0;6.5;3.7;82.3
392;20230104210000;UEB;236;14.1;50.8;67.3;4;0;6.4;3.7;82.9
392;20230104211000;UEB;237;14.2;51.1;67.3;4;0;6.4;3.8;83.3
392;20230104212000;UEB;238;15.3;54.7;66.6;4;0;6.6;3.6;81.0
392;20230104213000;UEB;237;15.5;55.4;67.3;4;0;6.5;3.5;81.3
392;20230104214000;UEB;235;15.6;56.2;70.2;4;0;6.3;3.5;82.5
392;20230104215000;UEB;237;15.3;54.7;74.9;4;0;6.5;3.7;82.1
392;20230104220000;UEB;237;16.0;57.6;71.3;4;0;6.5;3.8;82.6
392;20230104221000;UEB;239;16.6;59.8;75.2;4;0;6.5;4.2;85.2
392;20230104222000;UEB;239;17.1;61.6;74.5;4;0;6.3;4.2;86.3
392;20230104223000;UEB;240;16.1;58.0;74.5;4;0;6.3;4.2;86.3
392;20230104224000;UEB;242;16.6;59.4;72.0;4;0;6.1;4.2;87.5
392;20230104225000;UEB;241;15.1;54.0;70.2;4;0;6.0;4.4;89.2
392;20230104230000;UEB;241;16.9;60.8;72.4;4;0;5.7;4.6;92.5
392;20230104231000;UEB;237;16.5;59.0;78.1;4;0;5.5;4.8;95.3
392;20230104232000;UEB;237;16.4;58.7;73.4;3;0;5.3;4.8;96.9
392;20230104233000;UEB;241;16.7;59.8;70.2;3;0;5.5;4.8;95.2
392;20230104234000;UEB;240;17.1;61.2;69.1;3;0;5.6;4.9;95.2
392;20230104235000;UEB;238;15.9;57.2;68.4;3;0;5.8;5.1;95.1
392;20230105000000;UEB;238;17.0;61.2;71.6;3;0;5.7;5.0;95.1
392;20230105001000;UEB;240;17.9;64.4;73.4;3;0;5.9;5.0;94.2
392;20230105002000;UEB;238;15.9;56.9;68.8;3;0;6.5;4.8;88.9
392;20230105003000;UEB;237;16.1;58.0;72.7;3;0;6.2;5.0;91.8
392;20230105004000;UEB;237;14.9;53.6;63.7;4;0;5.8;4.9;94.2
392;20230105005000;UEB;236;15.5;55.8;67.7;4;0;5.9;5.0;94.0
392;20230105010000;UEB;234;15.3;55.1;69.1;4;0;6.0;4.9;92.6
392;20230105011000;UEB;233;15.9;57.2;67.3;4;0;6.1;4.9;92.0
392;20230105012000;UEB;234;16.4;59.0;70.2;4;0;6.1;4.9;91.7
392;20230105013000;UEB;233;16.7;60.1;69.1;4;0;6.0;4.8;91.8
392;20230105014000;UEB;234;16.1;58.0;69.8;4;0;6.1;4.8;91.3
392;20230105015000;UEB;233;16.5;59.0;74.9;4;0;6.3;4.6;88.6
392;20230105020000;UEB;233;16.0;57.6;74.2;3;0;6.3;5.0;91.3
392;20230105021000;UEB;234;15.8;56.9;72.7;4;0;6.5;5.1;90.6
392;20230105022000;UEB;235;15.9;57.2;68.4;4;0;6.3;5.1;92.1
392;20230105023000;UEB;236;15.9;56.9;70.9;4;0;6.2;5.1;92.5
392;20230105024000;UEB;237;15.3;54.7;63.7;3;0;6.0;5.2;94.7
392;20230105025000;UEB;239;16.5;59.4;70.9;4;0;6.1;5.3;94.8
392;20230105030000;UEB;239;17.1;61.2;73.8;3;0;6.3;5.3;93.2
392;20230105031000;UEB;238;15.9;57.2;71.6;3;0;6.1;5.3;94.7
392;20230105032000;UEB;238;15.5;55.4;72.0;3;0;6.1;5.5;95.7
392;20230105033000;UEB;237;16.1;58.0;73.1;3;0;6.0;5.3;95.3
392;20230105034000;UEB;238;16.6;59.4;74.2;3;0;5.9;5.5;97.0
392;20230105035000;UEB;238;16.9;60.8;75.6;3;0;6.0;5.4;96.2
392;20230105040000;UEB;239;16.5;59.4;71.3;3;0;5.9;5.5;97.2
392;20230105041000;UEB;238;15.7;56.2;71.3;3;0;6.0;5.6;97.4
392;20230105042000;UEB;237;16.2;58.0;76.0;3;0;6.1;5.6;96.7
392;20230105043000;UEB;235;15.1;54.0;77.8;3;0;6.0;5.6;97.3
392;20230105044000;UEB;238;15.8;56.9;72.0;3;0;6.1;5.6;96.9
392;20230105045000;UEB;240;16.1;58.0;68.0;3;0;6.1;5.6;96.7
392;20230105050000;UEB;242;15.6;56.2;67.3;3;0;6.1;5.6;96.7
392;20230105051000;UEB;241;16.0;57.6;71.6;3;0;6.1;5.6;96.7
392;20230105052000;UEB;239;15.7;56.5;68.8;3;0;6.1;5.7;97.0
392;20230105053000;UEB;241;16.1;58.0;74.9;3;0;6.2;5.7;96.7
392;20230105054000;UEB;240;15.5;55.8;73.4;3;0;6.2;5.8;97.0
392;20230105055000;UEB;241;16.2;58.0;70.9;3;0;6.3;5.8;96.7
392;20230105060000;UEB;241;14.9;53.6;68.0;3;0;6.2;5.7;96.8
392;20230105061000;UEB;240;15.8;56.9;72.0;3;0;6.2;5.7;96.9
392;20230105062000;UEB;238;15.7;56.2;69.8;3;0;6.2;5.8;97.1
392;20230105063000;UEB;236;15.6;55.8;69.5;3;0;6.2;5.8;97.2
392;20230105064000;UEB;238;16.2;58.0;67.7;3;0;6.2;5.7;96.9
392;20230105065000;UEB;240;16.2;58.3;70.2;3;0;6.3;5.8;96.7
392;20230105070000;UEB;239;16.9;60.8;69.5;3;0;6.2;5.7;96.9
392;20230105071000;UEB;240;15.4;55.4;67.3;3;0;6.2;5.7;96.9
392;20230105072000;UEB;239;14.8;53.3;68.0;4;0;6.2;5.8;97.2
392;20230105073000;UEB;238;15.5;55.4;65.2;7;0;6.3;5.8;96.7
392;20230105074000;UEB;240;15.7;56.5;69.1;11;0;6.3;5.8;96.3
392;20230105075000;UEB;239;15.9;57.2;64.4;30;0;6.3;5.9;97.0
392;20230105080000;UEB;239;16.0;57.6;66.2;47;0;6.3;5.9;97.1
392;20230105081000;UEB;238;15.3;55.1;64.8;73;0;6.3;5.9;97.3
392;20230105082000;UEB;239;15.2;54.7;63.7;68;0;6.4;6.0;97.0
392;20230105083000;UEB;239;15.4;55.4;67.3;47;0;6.4;6.0;97.0
392;20230105084000;UEB;240;15.7;56.2;69.5;34;0;6.4;6.0;97.2
392;20230105085000;UEB;241;16.0;57.2;69.8;38;0;6.4;6.0;97.0
392;20230105090000;UEB;243;16.3;58.3;68.4;35;0;6.3;5.9;97.1
392;20230105091000;UEB;244;15.5;55.4;68.4;32;0;6.3;5.9;97.0
392;20230105092000;UEB;243;14.9;53.3;71.3;57;0;6.2;5.8;97.4
392;20230105093000;UEB;244;14.4;51.5;70.9;60;0;6.2;5.7;96.9
392;20230105094000;UEB;244;14.2;51.1;69.5;76;0;6.3;5.9;97.0
392;20230105095000;UEB;244;13.7;49.0;63.0;99;0;6.2;5.8;97.3
392;20230105100000;UEB;246;12.4;44.3;56.5;75;0;6.2;5.9;97.9
392;20230105101000;UEB;248;11.0;39.2;53.3;58;0;6.1;5.9;98.7
392;20230105102000;UEB;248;11.6;41.4;53.6;83;0;6.1;5.8;98.1
392;20230105103000;UEB;247;11.5;41.4;51.5;164;0;6.1;5.7;97.6
392;20230105104000;UEB;246;12.3;44.3;51.8;223;0;6.2;5.8;97.1
392;20230105105000;UEB;244;11.9;42.8;51.8;189;0;6.2;5.7;96.7
392;20230105110000;UEB;245;11.7;42.1;54.4;109;0;6.3;5.6;95.3
392;20230105111000;UEB;243;11.0;39.2;51.5;120;0;6.3;6.0;98.1
392;20230105112000;UEB;245;10.0;35.6;45.7;70;0;6.4;6.2;98.4
392;20230105113000;UEB;243;8.6;31.0;38.9;46;0;6.4;6.2;98.4
392;20230105114000;UEB;243;8.2;29.5;39.2;90;0;6.4;6.2;98.8
392;20230105115000;UEB;241;8.9;32.0;45.7;98;0;6.5;6.3;98.4
392;20230105120000;UEB;243;10.2;36.4;49.0;96;0;6.4;6.0;97.0
392;20230105121000;UEB;242;11.0;39.6;48.6;71;0;6.3;5.9;97.6
392;20230105122000;UEB;240;9.8;34.9;44.3;49;0;6.3;6.0;98.0
392;20230105123000;UEB;233;9.1;32.8;49.0;48;0;6.3;6.2;99.0
392;20230105124000;UEB;236;10.2;36.7;51.1;47;0;6.4;6.1;97.8
392;20230105125000;UEB;235;9.4;33.8;46.1;72;0;6.4;6.2;98.4
392;20230105130000;UEB;233;9.4;33.5;47.2;124;0;6.4;6.2;98.5
392;20230105131000;UEB;233;8.3;29.9;40.7;133;0;6.4;6.3;99.4
