station;termin;nat_abbr;dkl010z0;fkl010z0;fkl010z1;fu3010z0;fu3010z1;fve010z0;gre000z0;oli000z0;pp0qffs0;pp0qnhs0;ppz700s0;ppz850s0;prestas0;pva200s0;rre150z0;sre000z0;tde200s0;tre005s0;tre200s0;ure200s0;wcc006s1
75;20230102042000;BAS;107;2.2;4.7;7.9;16.9;2.1;0;302;1019.7;1019.3;;;981.5;9.0;0.0;0;5.4;7.2;9.2;77.2;
75;20230102043000;BAS;108;2.4;5.5;8.6;19.8;2.2;0;307;1019.7;1019.3;;;981.5;9.0;0.0;0;5.4;7.4;9.3;76.5;
75;20230102044000;BAS;118;2.1;4.7;7.6;16.9;2.0;0;306;1019.7;1019.4;;;981.6;9.0;0.0;0;5.4;7.6;9.4;76.0;
75;20230102045000;BAS;107;2.4;4.1;8.6;14.8;2.2;0;301;1019.8;1019.4;;;981.6;9.0;0.0;0;5.4;7.4;9.2;77.2;
75;20230102050000;BAS;125;2.6;4.9;9.4;17.6;2.5;0;308;1019.8;1019.5;;;981.7;8.9;0.0;0;5.3;7.7;9.4;75.4;
75;20230102051000;BAS;124;1.8;4.2;6.5;15.1;1.7;0;304;1019.9;1019.5;;;981.7;8.9;0.0;0;5.3;7.6;9.3;75.9;
75;20230102052000;BAS;112;2.8;5.2;10.1;18.7;2.7;0;298;1019.9;1019.6;;;981.8;9.0;0.0;0;5.4;7.4;9.6;75.1;
75;20230102053000;BAS;107;2.7;5.3;9.7;19.1;2.7;0;294;1020.0;1019.6;;;981.8;8.9;0.0;0;5.3;7.3;9.2;76.7;
75;20230102054000;BAS;121;1.3;2.8;4.7;10.1;1.2;0;296;1020.0;1019.6;;;981.8;8.8;0.0;0;5.1;7.1;8.9;76.8;
75;20230102055000;BAS;127;1.2;2.7;4.3;9.7;1.1;0;299;1020.5;1019.8;;;982.0;8.5;0.0;0;4.6;5.5;7.3;82.8;
75;20230102060000;BAS;114;1.3;4.1;4.7;14.8;1.2;0;303;1020.2;1019.8;;;982.0;8.8;0.0;0;5.1;6.1;9.1;76.0;
75;20230102061000;BAS;105;1.3;3.4;4.7;12.2;1.3;0;302;1020.1;1019.7;;;981.9;8.8;0.0;0;5.2;6.2;8.9;77.6;
75;20230102062000;BAS;105;1.8;3.8;6.5;13.7;1.6;0;302;1020.2;1019.8;;;982.0;8.7;0.0;0;5.0;6.5;9.1;75.3;
75;20230102063000;BAS;96;1.4;3.5;5.0;12.6;1.3;0;299;1020.2;1019.8;;;982.0;8.7;0.0;0;4.9;6.2;8.9;76.1;
75;20230102064000;BAS;95;1.1;2.5;4.0;9.0;1.0;0;303;1020.3;1019.9;;;982.1;8.7;0.0;0;4.9;6.0;8.9;76.0;
75;20230102065000;BAS;112;1.2;2.9;4.3;10.4;1.1;0;299;1020.5;1020.0;;;982.2;8.6;0.0;0;4.8;5.6;8.4;78.0;
75;20230102070000;BAS;65;1.3;2.3;4.7;8.3;1.1;0;293;1020.7;1020.1;;;982.3;8.6;0.0;0;4.9;5.4;7.9;81.1;
75;20230102071000;BAS;90;0.5;1.0;1.8;3.6;0.3;0;290;1021.1;1020.2;;;982.4;8.1;0.0;0;4.0;4.6;5.7;88.6;
75;20230102072000;BAS;143;0.8;2.4;2.9;8.6;0.7;4;291;1021.0;1020.2;;;982.4;8.2;0.0;0;4.2;4.5;6.5;85.1;
75;20230102073000;BAS;100;1.0;2.6;3.6;9.4;0.9;6;293;1020.8;1020.3;;;982.5;8.6;0.0;0;4.9;4.2;8.3;79.0;
75;20230102074000;BAS;107;1.4;2.3;5.0;8.3;1.4;9;293;1021.1;1020.5;;;982.7;8.6;0.0;0;4.8;4.1;7.9;81.0;
75;20230102075000;BAS;122;1.0;2.0;3.6;7.2;0.9;15;289;1021.4;1020.7;;;982.9;8.4;0.0;0;4.4;4.7;7.0;83.4;
75;20230102080000;BAS;124;1.3;2.4;4.7;8.6;1.2;21;286;1021.5;1020.8;;;983.0;8.5;0.0;0;4.6;5.1;7.6;81.2;
75;20230102081000;BAS;165;1.3;2.3;4.7;8.3;1.2;28;284;1021.9;1021.0;;;983.2;8.4;0.0;0;4.4;5.1;6.0;89.6;
75;20230102082000;BAS;152;2.0;2.7;7.2;9.7;1.9;36;290;1021.7;1020.9;;;983.1;8.6;0.0;0;4.7;5.1;6.6;87.8;
75;20230102083000;BAS;169;1.5;2.9;5.4;10.4;1.5;43;296;1021.6;1021.0;;;983.2;8.7;0.0;0;4.9;5.7;7.8;81.8;
75;20230102084000;BAS;87;0.5;0.9;1.8;3.2;0.4;51;298;1021.9;1021.2;;;983.4;8.6;0.0;0;4.8;5.6;7.6;82.3;
75;20230102085000;BAS;34;0.4;1.1;1.4;4.0;0.2;63;299;1022.3;1021.5;;;983.7;8.5;0.0;0;4.6;5.8;6.6;86.8;
75;20230102090000;BAS;115;0.9;1.4;3.2;5.0;0.8;81;299;1022.3;1021.6;;;983.8;8.8;0.0;0;5.2;6.2;7.5;85.2;
75;20230102091000;BAS;86;1.4;2.6;5.0;9.4;1.4;91;296;1022.3;1021.7;;;983.9;9.0;0.0;0;5.5;7.0;8.4;81.7;
75;20230102092000;BAS;105;1.6;3.2;5.8;11.5;1.5;103;288;1022.4;1021.8;;;984.0;8.9;0.0;0;5.2;7.6;8.6;79.3;
75;20230102093000;BAS;99;1.0;2.0;3.6;7.2;0.9;114;285;1022.5;1022.0;;;984.2;8.9;0.0;0;5.3;8.0;8.8;78.5;
75;20230102094000;BAS;100;1.5;2.9;5.4;10.4;1.4;119;285;1022.6;1022.1;;;984.3;8.8;0.0;0;5.2;8.4;9.1;76.3;
75;20230102095000;BAS;103;1.7;3.3;6.1;11.9;1.6;106;281;1022.8;1022.3;;;984.5;8.9;0.0;0;5.3;8.5;9.0;77.4;
75;20230102100000;BAS;100;2.1;3.4;7.6;12.2;2.1;139;279;1022.8;1022.3;;;984.5;8.9;0.0;2;5.3;8.7;9.1;77.2;
75;20230102101000;BAS;101;1.8;3.2;6.5;11.5;1.7;196;284;1022.8;1022.5;;;984.6;9.0;0.0;6;5.5;10.2;9.5;76.1;
75;20230102102000;BAS;97;1.9;3.5;6.8;12.6;1.8;201;287;1022.8;1022.5;;;984.6;9.1;0.0;4;5.6;10.6;9.8;75.3;
75;20230102103000;BAS;104;2.0;3.4;7.2;12.2;1.9;213;284;1022.8;1022.5;;;984.6;9.1;0.0;6;5.6;11.4;10.0;73.9;
75;20230102104000;BAS;103;1.9;2.9;6.8;10.4;1.9;197;283;1022.7;1022.5;;;984.6;9.0;0.0;5;5.5;11.2;10.2;72.6;
75;20230102105000;BAS;104;1.9;2.9;6.8;10.4;1.8;304;279;1022.6;1022.3;;;984.5;9.1;0.0;9;5.6;12.6;10.7;70.5;
75;20230102110000;BAS;100;1.5;2.5;5.4;9.0;1.5;256;278;1022.7;1022.5;;;984.6;9.0;0.0;10;5.5;13.4;10.7;70.0;
75;20230102111000;BAS;92;1.9;3.1;6.8;11.2;1.9;225;279;1022.4;1022.2;;;984.4;9.1;0.0;10;5.6;13.1;11.1;68.7;
75;20230102112000;BAS;105;2.2;3.9;7.9;14.0;2.1;317;282;1022.2;1022.1;;;984.3;9.0;0.0;10;5.5;14.2;11.7;65.8;
75;20230102113000;BAS;99;2.1;3.9;7.6;14.0;2.0;341;283;1022.3;1022.2;;;984.4;8.9;0.0;10;5.3;15.4;11.9;63.8;
75;20230102114000;BAS;98;2.4;4.1;8.6;14.8;2.3;335;282;1022.2;1022.2;;;984.4;9.2;0.0;10;5.7;15.8;12.3;64.1;
75;20230102115000;BAS;98;1.9;3.8;6.8;13.7;1.8;328;283;1022.1;1022.1;;;984.3;8.9;0.0;10;5.3;15.9;12.4;61.8;
75;20230102120000;BAS;102;1.8;3.0;6.5;10.8;1.8;335;286;1022.2;1022.2;;;984.4;9.0;0.0;10;5.5;16.6;12.9;60.6;
75;20230102121000;BAS;101;2.0;2.9;7.2;10.4;1.9;354;299;1022.0;1022.1;;;984.3;9.1;0.0;10;5.7;17.1;13.6;58.7;
75;20230102122000;BAS;89;1.7;3.5;6.1;12.6;1.6;284;320;1022.1;1022.2;;;984.4;9.0;0.0;6;5.4;16.9;13.5;57.9;
75;20230102123000;BAS;64;1.3;3.6;4.7;13.0;1.2;143;322;1022.3;1022.5;;;984.6;8.5;0.0;0;4.6;14.7;13.4;55.3;
75;20230102124000;BAS;96;1.5;2.7;5.4;9.7;1.5;111;324;1022.3;1022.5;;;984.6;8.7;0.0;0;4.9;13.6;13.4;56.4;
75;20230102125000;BAS;98;1.4;2.5;5.0;9.0;1.4;87;342;1022.4;1022.6;;;984.7;8.9;0.0;0;5.4;13.3;13.3;58.6;
75;20230102130000;BAS;69;1.0;2.0;3.6;7.2;0.9;78;345;1022.5;1022.7;;;984.8;8.6;0.0;0;4.8;13.1;13.6;55.4;
75;20230102131000;BAS;88;1.0;2.8;3.6;10.1;1.0;55;347;1022.6;1022.8;;;984.9;8.9;0.0;0;5.2;12.8;13.4;57.6;
75;20230102132000;BAS;106;0.8;1.3;2.9;4.7;0.7;67;346;1022.7;1022.9;;;985.0;9.0;0.0;0;5.5;12.5;13.3;59.1;
75;20230102133000;BAS;57;0.8;2.1;2.9;7.6;0.7;61;347;1022.7;1022.9;;;985.0;9.1;0.0;0;5.6;12.6;13.5;58.6;
75;20230102134000;BAS;326;1.2;3.7;4.3;13.3;1.0;58;349;1022.7;1023.0;;;985.1;8.5;0.0;0;4.6;12.4;14.3;52.2;
75;20230102135000;BAS;285;3.8;8.7;13.7;31.3;3.6;67;354;1022.8;1023.2;;;985.3;8.0;0.0;0;3.7;13.2;15.3;45.8;
75;20230102140000;BAS;277;5.2;14.1;18.7;50.8;5.0;55;355;1022.9;1023.3;;;985.4;8.0;0.0;0;3.8;14.1;15.3;46.0;
75;20230102141000;BAS;273;5.7;12.3;20.5;44.3;5.4;33;354;1023.1;1023.5;;;985.6;8.1;0.0;0;3.9;14.1;15.2;46.7;
75;20230102142000;BAS;276;4.4;11.0;15.8;39.6;4.2;33;355;1023.4;1023.8;;;985.9;8.1;0.0;0;3.9;13.9;15.2;46.8;
75;20230102143000;BAS;273;3.3;5.9;11.9;21.2;3.1;31;356;1023.7;1024.0;;;986.1;8.5;0.0;0;4.6;13.6;14.7;50.8;
75;20230102144000;BAS;279;3.4;6.9;12.2;24.8;3.2;22;359;1023.9;1024.2;;;986.3;8.8;0.0;0;5.1;13.0;14.4;53.4;
75;20230102145000;BAS;285;2.6;5.2;9.4;18.7;2.4;9;367;1024.1;1024.3;;;986.4;9.2;0.1;0;5.8;11.4;13.7;59.0;
75;20230102150000;BAS;278;1.5;3.2;5.4;11.5;1.4;5;366;1024.4;1024.4;;;986.5;9.7;0.0;0;6.6;10.3;12.8;65.9;
75;20230102151000;BAS;253;1.4;3.0;5.0;10.8;1.4;7;360;1024.5;1024.5;;;986.6;10.0;0.1;0;7.0;10.0;12.5;69.1;
75;20230102152000;BAS;242;1.8;4.5;6.5;16.2;1.8;1;360;1024.7;1024.7;;;986.8;10.0;0.1;0;7.0;9.7;12.5;69.1;
75;20230102153000;BAS;232;1.5;3.2;5.4;11.5;1.4;0;360;1025.1;1024.9;;;987.0;10.5;0.1;0;7.7;9.6;11.5;77.4;
75;20230102154000;BAS;239;2.1;4.9;7.6;17.6;2.0;0;361;1025.1;1025.0;;;987.1;10.3;0.1;0;7.4;9.4;12.1;72.8;
75;20230102155000;BAS;244;2.3;6.1;8.3;22.0;2.2;0;358;1025.1;1025.0;;;987.1;10.4;0.2;0;7.6;9.5;12.0;74.2;
75;20230102160000;BAS;236;1.8;3.7;6.5;13.3;1.8;0;357;1025.2;1025.1;;;987.2;10.4;0.0;0;7.6;9.4;11.7;75.7;
75;20230102161000;BAS;219;1.1;1.9;4.0;6.8;1.1;0;357;1025.5;1025.3;;;987.4;10.3;0.1;0;7.5;9.3;11.6;75.8;
75;20230102162000;BAS;212;1.5;2.8;5.4;10.1;1.5;0;355;1025.6;1025.4;;;987.5;10.6;0.1;0;7.9;9.1;11.0;81.0;
75;20230102163000;BAS;194;1.8;3.2;6.5;11.5;1.8;0;354;1025.9;1025.6;;;987.7;10.7;0.0;0;8.0;9.1;11.0;81.7;
75;20230102164000;BAS;203;2.5;5.2;9.0;18.7;2.4;0;354;1025.8;1025.6;;;987.7;10.5;0.0;0;7.7;9.2;11.4;77.8;
75;20230102165000;BAS;232;1.4;2.8;5.0;10.1;1.3;0;355;1025.9;1025.8;;;987.8;10.5;0.0;0;7.8;9.1;11.4;78.3;
75;20230102170000;BAS;265;0.6;1.3;2.2;4.7;0.5;0;355;1026.1;1026.0;;;988.0;10.5;0.1;0;7.7;9.0;11.6;77.2;
75;20230102171000;BAS;306;0.8;2.6;2.9;9.4;0.8;0;356;1026.2;1026.1;;;988.1;10.5;0.0;0;7.7;9.0;11.7;76.5;
75;20230102172000;BAS;283;0.7;1.8;2.5;6.5;0.7;0;356;1026.3;1026.2;;;988.2;10.5;0.0;0;7.8;9.1;11.4;78.3;
75;20230102173000;BAS;324;0.9;1.5;3.2;5.4;0.9;0;358;1026.6;1026.4;;;988.4;10.7;0.0;0;8.0;9.0;10.9;82.2;
75;20230102174000;BAS;326;1.1;2.1;4.0;7.6;1.0;0;356;1026.6;1026.5;;;988.5;10.6;0.1;0;7.9;9.0;11.6;77.9;
75;20230102175000;BAS;340;1.2;2.2;4.3;7.9;1.1;0;357;1026.7;1026.6;;;988.6;10.7;0.1;0;8.0;9.1;11.3;80.3;
75;20230102180000;BAS;317;1.3;2.5;4.7;9.0;1.1;0;356;1026.8;1026.6;;;988.6;11.0;0.1;0;8.3;9.1;10.9;84.1;
75;20230102181000;BAS;290;1.4;3.1;5.0;11.2;1.3;0;356;1027.0;1026.7;;;988.7;11.2;0.1;0;8.6;9.2;10.5;88.2;
75;20230102182000;BAS;284;1.9;3.7;6.8;13.3;1.8;0;357;1027.2;1026.9;;;988.9;11.2;0.2;0;8.6;9.2;10.4;88.8;
75;20230102183000;BAS;295;1.0;2.4;3.6;8.6;0.9;0;357;1027.4;1027.1;;;989.1;11.3;0.1;0;8.8;9.2;10.2;90.8;
75;20230102184000;BAS;317;1.0;2.1;3.6;7.6;0.9;0;358;1027.5;1027.2;;;989.2;11.4;0.1;0;8.9;9.1;10.1;92.0;
75;20230102185000;BAS;304;1.4;4.1;5.0;14.8;1.4;0;359;1027.7;1027.3;;;989.3;11.4;0.2;0;8.9;9.2;10.0;92.9;
75;20230102190000;BAS;279;2.1;4.3;7.6;15.5;1.9;0;358;1027.9;1027.5;;;989.5;10.7;0.3;0;8.0;9.2;9.7;89.3;
75;20230102191000;BAS;264;1.7;3.0;6.1;10.8;1.6;0;354;1028.0;1027.6;;;989.6;10.4;0.0;0;7.5;8.6;9.5;87.5;
75;20230102192000;BAS;249;1.7;3.2;6.1;11.5;1.7;0;352;1028.1;1027.7;;;989.7;10.2;0.1;0;7.3;8.4;9.5;86.3;
75;20230102193000;BAS;234;2.2;3.0;7.9;10.8;2.2;0;345;1028.2;1027.7;;;989.7;10.1;0.0;0;7.2;8.2;9.2;87.2;
75;20230102194000;BAS;215;2.9;4.0;10.4;14.4;2.8;0;344;1028.2;1027.7;;;989.7;10.1;0.0;0;7.1;7.9;8.9;88.3;
75;20230102195000;BAS;245;2.3;3.9;8.3;14.0;2.1;0;348;1028.4;1027.9;;;989.9;10.3;0.1;0;7.5;7.9;8.9;90.7;
75;20230102200000;BAS;251;2.3;4.2;8.3;15.1;2.2;0;347;1028.5;1028.0;;;990.0;10.0;0.1;0;7.0;7.9;9.1;86.4;
75;20230102201000;BAS;255;2.0;3.5;7.2;12.6;1.9;0;339;1028.6;1028.1;;;990.1;9.9;0.0;0;6.9;7.8;8.9;87.1;
75;20230102202000;BAS;265;1.7;3.5;6.1;12.6;1.7;0;339;1028.8;1028.2;;;990.2;9.9;0.0;0;6.8;7.7;8.9;86.9;
75;20230102203000;BAS;257;1.4;2.5;5.0;9.0;1.3;0;340;1028.7;1028.2;;;990.2;9.7;0.0;0;6.5;7.6;9.0;84.3;
75;20230102204000;BAS;246;1.7;2.9;6.1;10.4;1.6;0;339;1028.8;1028.2;;;990.2;9.7;0.0;0;6.6;7.5;8.8;85.8;
75;20230102205000;BAS;264;1.9;3.4;6.8;12.2;1.7;0;336;1028.8;1028.3;;;990.3;9.5;0.0;0;6.3;7.4;9.0;83.1;
75;20230102210000;BAS;249;0.9;2.2;3.2;7.9;0.8;0;339;1028.9;1028.3;;;990.3;9.6;0.0;0;6.4;7.2;8.8;84.7;
75;20230102211000;BAS;232;0.8;2.4;2.9;8.6;0.7;0;345;1029.0;1028.4;;;990.4;9.5;0.1;0;6.2;7.1;8.8;83.7;
75;20230102212000;BAS;217;1.1;1.9;4.0;6.8;1.1;0;343;1029.2;1028.6;;;990.6;9.5;0.0;0;6.3;7.0;8.5;85.8;
75;20230102213000;BAS;214;1.3;1.9;4.7;6.8;1.3;0;342;1029.3;1028.7;;;990.7;9.4;0.0;0;6.1;7.1;8.6;84.5;
75;20230102214000;BAS;218;1.2;2.0;4.3;7.2;1.2;0;342;1029.3;1028.7;;;990.7;9.4;0.1;0;6.1;7.0;8.4;85.4;
75;20230102215000;BAS;221;1.7;2.8;6.1;10.1;1.7;0;342;1029.3;1028.7;;;990.7;9.4;0.0;0;6.0;7.1;8.7;83.4;
75;20230102220000;BAS;243;2.2;3.6;7.9;13.0;2.2;0;341;1029.6;1028.9;;;990.9;9.7;0.1;0;6.6;7.2;8.4;88.2;
75;20230102221000;BAS;229;2.7;4.1;9.7;14.8;2.7;0;341;1029.6;1028.9;;;990.9;9.6;0.0;0;6.4;7.3;8.4;87.2;
75;20230102222000;BAS;219;3.0;4.5;10.8;16.2;3.0;0;340;1029.6;1028.9;;;990.9;9.5;0.1;0;6.3;7.2;8.3;87.2;
75;20230102223000;BAS;211;3.0;4.9;10.8;17.6;3.0;0;340;1029.6;1028.9;;;990.9;9.7;0.0;0;6.5;7.1;8.2;88.8;
75;20230102224000;BAS;221;3.0;4.4;10.8;15.8;2.9;0;343;1029.8;1029.2;;;991.1;9.6;0.0;0;6.3;7.1;8.2;88.0;
75;20230102225000;BAS;221;2.7;3.9;9.7;14.0;2.6;0;340;1030.0;1029.4;;;991.3;9.5;0.1;0;6.3;7.1;8.1;88.2;
75;20230102230000;BAS;229;2.2;3.3;7.9;11.9;2.2;0;342;1030.1;1029.5;;;991.4;9.5;0.0;0;6.2;7.1;8.2;87.1;
75;20230102231000;BAS;227;1.7;3.2;6.1;11.5;1.7;0;341;1030.0;1029.4;;;991.3;9.5;0.0;0;6.3;7.1;8.1;88.4;
75;20230102232000;BAS;228;1.5;2.4;5.4;8.6;1.5;0;339;1030.1;1029.5;;;991.4;9.5;0.0;0;6.2;7.0;8.0;88.3;
75;20230102233000;BAS;217;1.4;2.1;5.0;7.6;1.4;0;337;1030.0;1029.4;;;991.3;9.4;0.0;0;6.1;6.9;7.9;88.5;
75;20230102234000;BAS;208;1.7;2.8;6.1;10.1;1.7;0;337;1030.2;1029.5;;;991.4;9.5;0.0;0;6.2;6.8;7.7;90.0;
75;20230102235000;BAS;200;2.3;2.9;8.3;10.4;2.3;0;334;1030.2;1029.5;;;991.4;9.5;0.0;0;6.2;6.8;7.8;89.4;
75;20230103000000;BAS;191;1.5;2.7;5.4;9.7;1.5;0;337;1030.1;1029.5;;;991.4;9.3;0.0;0;6.0;6.7;7.9;87.7;
75;20230103001000;BAS;138;0.8;1.6;2.9;5.8;0.8;0;337;1030.2;1029.5;;;991.4;9.5;0.0;0;6.3;6.6;7.8;90.0;
75;20230103002000;BAS;124;0.6;0.9;2.2;3.2;0.6;0;338;1030.1;1029.4;;;991.3;9.7;0.0;0;6.5;6.4;7.6;92.5;
75;20230103003000;BAS;112;0.8;1.3;2.9;4.7;0.8;0;335;1030.0;1029.3;;;991.2;9.7;0.0;0;6.5;6.3;7.7;92.1;
75;20230103004000;BAS;143;0.9;1.5;3.2;5.4;0.9;0;338;1029.9;1029.3;;;991.2;9.6;0.0;0;6.4;6.3;8.0;89.4;
75;20230103005000;BAS;181;0.5;1.3;1.8;4.7;0.5;0;340;1030.0;1029.3;;;991.2;9.6;0.0;0;6.3;6.7;7.7;91.0;
75;20230103010000;BAS;174;0.9;1.4;3.2;5.0;0.9;0;340;1029.9;1029.3;;;991.2;9.6;0.0;0;6.3;6.7;7.9;89.9;
75;20230103011000;BAS;173;1.1;1.4;4.0;5.0;1.1;0;340;1030.0;1029.4;;;991.3;9.5;0.0;0;6.2;6.8;8.1;88.0;
75;20230103012000;BAS;163;0.7;1.2;2.5;4.3;0.7;0;341;1030.0;1029.4;;;991.3;9.5;0.0;0;6.2;6.9;8.1;88.0;
75;20230103013000;BAS;193;0.3;0.7;1.1;2.5;0.3;0;341;1030.0;1029.4;;;991.3;9.4;0.0;0;6.0;6.8;8.2;86.2;
75;20230103014000;BAS;193;0.7;1.2;2.5;4.3;0.7;0;341;1030.0;1029.4;;;991.3;9.4;0.0;0;6.1;6.8;8.0;87.7;
75;20230103015000;BAS;183;1.2;1.8;4.3;6.5;1.2;0;341;1030.1;1029.4;;;991.3;9.6;0.0;0;6.4;6.8;7.7;91.3;
75;20230103020000;BAS;171;1.4;2.2;5.0;7.9;1.3;0;341;1030.1;1029.4;;;991.3;9.5;0.0;0;6.3;6.7;7.8;90.0;
75;20230103021000;BAS;122;0.4;1.0;1.4;3.6;0.4;0;344;1030.2;1029.6;;;991.5;9.6;0.0;0;6.3;6.6;8.0;89.3;
75;20230103022000;BAS;115;0.6;0.9;2.2;3.2;0.5;0;341;1030.3;1029.6;;;991.5;9.8;0.0;0;6.7;6.6;7.8;92.9;
75;20230103023000;BAS;138;0.2;0.6;0.7;2.2;0.2;0;339;1030.2;1029.5;;;991.4;9.8;0.1;0;6.7;6.7;7.6;94.0;
75;20230103024000;BAS;114;0.4;0.7;1.4;2.5;0.4;0;339;1030.2;1029.5;;;991.4;9.8;0.0;0;6.7;6.5;7.5;94.4;
75;20230103025000;BAS;105;0.4;0.7;1.4;2.5;0.4;0;334;1030.2;1029.5;;;991.4;9.8;0.0;0;6.6;6.5;7.3;95.5;
75;20230103030000;BAS;102;0.5;0.8;1.8;2.9;0.5;0;330;1030.1;1029.4;;;991.3;9.8;0.0;0;6.7;6.3;7.5;94.8;
75;20230103031000;BAS;86;0.5;0.9;1.8;3.2;0.5;0;323;1030.2;1029.5;;;991.4;9.9;0.0;0;6.9;6.0;7.5;95.9;
75;20230103032000;BAS;111;0.5;0.9;1.8;3.2;0.5;0;319;1030.2;1029.5;;;991.4;9.9;0.0;0;6.9;6.0;7.4;96.4;
75;20230103033000;BAS;118;0.4;0.6;1.4;2.2;0.4;0;328;1030.2;1029.5;;;991.4;9.8;0.0;0;6.8;5.8;7.3;96.3;
75;20230103034000;BAS;126;0.8;1.3;2.9;4.7;0.8;0;324;1030.1;1029.4;;;991.3;9.8;0.0;0;6.7;6.1;7.5;94.9;
75;20230103035000;BAS;107;0.7;1.3;2.5;4.7;0.6;0;325;1030.0;1029.3;;;991.2;9.9;0.0;0;6.8;6.3;7.5;95.3;
75;20230103040000;BAS;108;0.4;1.2;1.4;4.3;0.4;0;325;1030.1;1029.3;;;991.2;9.7;0.0;0;6.5;6.2;7.0;96.4;
75;20230103041000;BAS;144;0.5;1.1;1.8;4.0;0.4;0;325;1030.1;1029.3;;;991.2;9.6;0.0;0;6.4;6.2;7.1;95.4;
75;20230103042000;BAS;154;0.3;0.5;1.1;1.8;0.3;0;323;1030.0;1029.3;;;991.2;9.7;0.0;0;6.6;5.9;7.2;95.7;
75;20230103043000;BAS;122;0.1;0.4;0.4;1.4;0.1;0;321;1030.1;1029.3;;;991.2;9.6;0.0;0;6.4;5.6;6.9;96.7;
75;20230103044000;BAS;213;0.2;0.4;0.7;1.4;0.2;0;321;1030.2;1029.4;;;991.3;9.6;0.0;0;6.4;5.5;7.1;95.1;
75;20230103045000;BAS;217;0.3;0.7;1.1;2.5;0.3;0;323;1030.1;1029.4;;;991.3;9.6;0.0;0;6.4;5.7;7.3;94.1;
75;20230103050000;BAS;205;0.2;0.5;0.7;1.8;0.2;0;324;1030.2;1029.5;;;991.4;9.6;0.0;0;6.4;5.6;7.2;94.8;
75;20230103051000;BAS;156;0.6;0.8;2.2;2.9;0.6;0;329;1030.5;1029.7;;;991.6;9.5;0.0;0;6.2;6.0;7.0;94.7;
75;20230103052000;BAS;152;0.5;0.8;1.8;2.9;0.5;0;328;1030.4;1029.6;;;991.5;9.6;0.0;0;6.4;6.1;7.1;95.3;
75;20230103053000;BAS;176;0.5;0.7;1.8;2.5;0.5;0;330;1030.5;1029.7;;;991.6;9.5;0.0;0;6.2;6.2;6.9;95.6;
75;20230103054000;BAS;206;0.2;0.4;0.7;1.4;0.2;0;330;1030.6;1029.8;;;991.7;9.5;0.0;0;6.2;6.0;7.0;94.7;
75;20230103055000;BAS;226;0.3;0.7;1.1;2.5;0.3;0;330;1030.7;1029.9;;;991.8;9.6;0.0;0;6.5;6.1;7.2;95.0;
75;20230103060000;BAS;210;0.7;1.2;2.5;4.3;0.7;0;329;1030.8;1030.0;;;991.9;9.5;0.0;0;6.3;6.3;7.0;95.2;
75;20230103061000;BAS;182;0.5;0.7;1.8;2.5;0.5;0;330;1030.8;1030.0;;;991.9;9.5;0.0;0;6.2;6.2;7.0;94.9;
75;20230103062000;BAS;193;0.5;1.2;1.8;4.3;0.5;0;330;1030.9;1030.1;;;992.0;9.6;0.0;0;6.4;6.1;7.1;95.1;
75;20230103063000;BAS;196;0.9;1.4;3.2;5.0;0.9;0;330;1031.0;1030.2;;;992.1;9.5;0.0;0;6.2;6.1;7.2;93.6;
75;20230103064000;BAS;216;1.2;1.6;4.3;5.8;1.2;0;331;1031.1;1030.3;;;992.2;9.5;0.0;0;6.2;6.3;7.1;93.9;
75;20230103065000;BAS;205;1.5;1.8;5.4;6.5;1.5;0;330;1031.1;1030.3;;;992.2;9.5;0.0;0;6.2;6.3;7.0;94.5;
75;20230103070000;BAS;207;1.3;1.8;4.7;6.5;1.3;0;329;1031.1;1030.3;;;992.2;9.5;0.0;0;6.2;6.4;7.1;94.3;
75;20230103071000;BAS;203;1.1;1.4;4.0;5.0;1.1;1;329;1031.1;1030.3;;;992.2;9.4;0.0;0;6.1;6.3;7.2;93.0;
75;20230103072000;BAS;210;1.1;1.5;4.0;5.4;1.1;2;328;1031.2;1030.4;;;992.3;9.4;0.0;0;6.1;6.4;7.2;92.9;
75;20230103073000;BAS;204;1.1;1.5;4.0;5.4;1.0;4;322;1031.2;1030.4;;;992.3;9.4;0.0;0;6.1;6.3;7.0;93.9;
75;20230103074000;BAS;213;0.7;1.3;2.5;4.7;0.7;12;315;1031.3;1030.5;;;992.4;9.3;0.0;0;5.9;6.1;7.1;92.3;
75;20230103075000;BAS;231;1.2;1.4;4.3;5.0;1.2;18;322;1031.4;1030.6;;;992.5;9.5;0.0;0;6.2;6.3;7.1;93.8;
75;20230103080000;BAS;226;1.4;1.8;5.0;6.5;1.4;20;326;1031.4;1030.6;;;992.5;9.5;0.0;0;6.2;6.5;7.0;94.5;
75;20230103081000;BAS;209;1.2;1.6;4.3;5.8;1.2;21;320;1031.4;1030.6;;;992.5;9.5;0.0;0;6.2;6.4;6.9;95.2;
75;20230103082000;BAS;192;0.5;1.1;1.8;4.0;0.5;26;319;1031.4;1030.6;;;992.5;9.5;0.0;0;6.3;6.4;7.2;93.7;
75;20230103083000;BAS;188;0.3;0.6;1.1;2.2;0.3;34;314;1031.4;1030.7;;;992.6;9.7;0.0;0;6.5;6.4;7.5;93.4;
