station;termin;nat_abbr;fn1towd0;fu3towd0;fu3towd1;gre000d0;sre000d0;ta1towd0;ta1towdn;ta1towdx;uretowd0
392;20141111000000;UEB;-2.5;;;60;23;;;;
392;20141112000000;UEB;1.9;;;47;0;;;;
392;20141113000000;UEB;0.1;;;37;3;;;;
392;20141114000000;UEB;-1.5;;;108;417;;;;
392;20141115000000;UEB;-2.2;;;66;166;;;;
392;20141116000000;UEB;-3.3;;;72;194;;;;
392;20141117000000;UEB;0.1;;;40;43;;;;
392;20141118000000;UEB;-3.4;;;53;46;3.2;2.3;4.3;
392;20141119000000;UEB;-1.0;;;75;144;4.1;2.6;5.5;
392;20141120000000;UEB;-0.7;;;81;120;5.0;2.0;6.5;
392;20141121000000;UEB;-2.2;;;101;286;7.7;4.7;10.7;
392;20141122000000;UEB;-1.2;;;96;416;10.0;7.9;11.5;
392;20141123000000;UEB;-2.6;;;99;450;12.5;9.1;17.1;
392;20141124000000;UEB;-1.0;;;72;189;13.0;9.6;17.7;
392;20141125000000;UEB;2.0;;;30;0;5.0;3.9;10.8;
392;20141126000000;UEB;-1.2;;;52;14;7.8;4.1;10.0;
392;20141127000000;UEB;-0.5;;;53;10;6.4;3.1;10.7;
392;20141128000000;UEB;-3.4;;;90;289;12.2;6.5;14.5;
392;20141129000000;UEB;-1.6;;;88;390;10.4;-0.4;13.5;
392;20141130000000;UEB;-0.9;;;77;257;7.9;-1.0;12.9;
392;20141201000000;UEB;2.8;;;18;0;-0.3;-1.3;6.0;
392;20141202000000;UEB;0.9;;;21;0;-0.5;-1.1;0.1;
392;20141203000000;UEB;3.2;;;20;0;0.0;-0.5;0.8;
392;20141204000000;UEB;-0.7;;;25;0;0.7;-0.8;6.0;
392;20141205000000;UEB;1.1;;;29;0;-0.3;-1.4;5.2;
392;20141206000000;UEB;3.5;;;21;0;-1.0;-1.6;-0.4;
392;20141207000000;UEB;0.6;;;16;0;-0.5;-0.9;0.3;
392;20141208000000;UEB;-1.6;;;16;0;-0.1;-1.0;0.8;
392;20141209000000;UEB;2.2;;;23;0;-1.6;-2.4;-0.1;
392;20141210000000;UEB;-5.7;;;21;0;-1.4;-3.3;1.3;
392;20141211000000;UEB;-7.3;;;23;12;1.5;0.5;2.2;
392;20141212000000;UEB;-7.1;;;71;299;3.1;0.8;6.1;
392;20141213000000;UEB;-7.4;;;52;111;7.3;4.5;9.3;
392;20141214000000;UEB;-5.1;;;25;1;7.5;5.9;8.7;
392;20141215000000;UEB;-4.4;;;23;2;6.1;5.2;7.2;
392;20141216000000;UEB;-0.4;;;43;63;3.6;1.9;6.0;
392;20141217000000;UEB;-5.7;;;11;0;1.6;1.0;3.3;
392;20141218000000;UEB;-7.6;;;8;0;5.4;2.9;7.8;
392;20141219000000;UEB;-7.3;;;64;212;6.7;5.5;8.3;
392;20141220000000;UEB;-3.0;;;63;172;2.4;-0.3;5.8;
392;20141221000000;UEB;-2.5;;;61;151;0.7;-0.1;1.4;
392;20141222000000;UEB;-5.1;;;76;337;3.5;-0.5;8.2;
392;20141223000000;UEB;-5.7;;;90;478;9.2;6.6;11.1;
392;20141224000000;UEB;-5.8;;;68;229;4.1;1.1;9.0;
392;20141225000000;UEB;-2.5;;;13;0;1.4;-1.9;4.3;
392;20141226000000;UEB;-1.6;;;45;49;-1.7;-2.9;-1.0;
392;20141227000000;UEB;-8.5;;;10;0;-1.7;-4.1;0.0;
392;20141228000000;UEB;4.6;;;17;0;-4.8;-10.9;-0.5;
392;20141229000000;UEB;-2.2;;;23;43;-7.5;-10.8;-5.6;
392;20141230000000;UEB;-1.2;;;19;0;-4.9;-6.4;-3.4;
392;20141231000000;UEB;3.1;;;80;324;-3.7;-4.6;-2.8;
392;20150101000000;UEB;0.9;;;88;444;-2.4;-6.6;2.4;
392;20150102000000;UEB;-6.2;;;36;39;2.9;-0.1;6.0;
392;20150103000000;UEB;-6.5;;;18;0;3.0;0.3;6.0;
392;20150104000000;UEB;2.1;;;82;214;0.4;-2.0;5.9;
392;20150105000000;UEB;-1.1;;;91;491;1.5;-2.2;4.7;
392;20150106000000;UEB;-2.2;;;93;441;4.4;1.6;7.4;
392;20150107000000;UEB;-2.7;;;68;257;1.7;0.6;3.0;
392;20150108000000;UEB;-8.5;;;50;38;3.6;2.5;5.0;
392;20150109000000;UEB;-9.7;;;17;0;4.5;2.9;8.1;
392;20150110000000;UEB;-9.3;;;66;258;9.2;7.1;11.3;
392;20150111000000;UEB;-5.1;;;33;29;1.2;-1.1;7.3;
392;20150112000000;UEB;-6.7;;;54;62;2.5;-1.6;8.1;
392;20150113000000;UEB;-8.0;;;88;469;6.8;5.1;8.4;
392;20150114000000;UEB;-6.5;;;19;19;3.4;0.2;6.7;
392;20150115000000;UEB;-5.0;;;48;43;5.3;2.8;8.7;
392;20150116000000;UEB;0.0;;;43;25;5.6;0.0;8.2;
392;20150117000000;UEB;-0.6;;;16;0;-0.6;-2.1;0.6;
392;20150118000000;UEB;0.1;;;70;230;-3.0;-4.6;-1.6;
392;20150119000000;UEB;-1.8;;;55;83;-1.4;-4.9;0.3;
392;20150120000000;UEB;0.6;;;37;0;-1.8;-2.6;-1.1;
392;20150121000000;UEB;2.1;;;26;0;-2.9;-3.8;-1.7;
392;20150122000000;UEB;0.3;;;29;0;-3.8;-4.7;-1.6;
392;20150123000000;UEB;2.5;;;14;0;-3.6;-4.7;-2.8;
392;20150124000000;UEB;0.0;;;27;0;-3.3;-4.5;-1.0;
392;20150125000000;UEB;2.9;;;44;0;-3.6;-4.4;-3.0;
392;20150126000000;UEB;-4.0;;;26;0;-3.7;-4.9;-1.4;
392;20150127000000;UEB;-1.2;;;49;4;-2.0;-3.0;-0.5;
392;20150128000000;UEB;-6.1;;;74;56;-2.4;-3.6;0.0;
392;20150129000000;UEB;-6.4;;;25;0;-0.6;-2.2;0.9;
392;20150130000000;UEB;-6.9;;;39;10;-3.1;-4.7;0.1;
392;20150131000000;UEB;-4.6;;;83;180;-2.9;-3.5;-2.1;
392;20150201000000;UEB;-5.6;;;54;43;-3.4;-4.1;-2.8;
392;20150202000000;UEB;-4.6;;;30;1;-3.4;-4.5;-2.0;
392;20150203000000;UEB;2.8;;;55;2;-5.2;-6.6;-4.3;
392;20150204000000;UEB;5.5;;;35;2;-7.1;-8.2;-5.7;
392;20150205000000;UEB;6.1;;;10;0;-7.4;-7.8;-6.2;
392;20150206000000;UEB;7.5;;;12;0;-6.9;-8.3;-5.9;
392;20150207000000;UEB;4.5;;;35;1;-7.7;-8.8;-6.5;
392;20150208000000;UEB;2.0;;;57;71;-4.7;-7.0;-1.7;
392;20150209000000;UEB;0.3;;;74;170;-3.7;-5.5;-1.8;
392;20150210000000;UEB;3.9;;;145;572;-1.7;-3.0;-0.6;
392;20150211000000;UEB;-1.2;;;154;577;2.5;-2.7;8.0;
392;20150212000000;UEB;-1.2;;;156;584;5.8;3.2;8.0;
392;20150213000000;UEB;-3.2;;;133;468;4.5;3.1;7.1;
392;20150214000000;UEB;-0.5;;;131;371;3.3;1.1;5.3;
392;20150215000000;UEB;1.0;;;173;426;0.9;-0.9;2.6;
392;20150216000000;UEB;-0.8;;;164;588;2.9;-5.2;6.0;
392;20150217000000;UEB;1.2;;;163;571;1.2;-4.1;4.4;
392;20150218000000;UEB;1.9;;;45;0;-3.9;-5.0;-2.6;
392;20150219000000;UEB;-5.2;;;173;606;1.5;-5.4;5.0;
392;20150220000000;UEB;-4.2;;;173;603;4.1;1.7;5.8;
392;20150221000000;UEB;-1.9;;;40;0;0.0;-2.7;2.9;
392;20150222000000;UEB;1.4;;;91;45;-1.8;-2.7;-1.0;
392;20150223000000;UEB;-7.0;;;22;2;-0.5;-3.1;2.6;
392;20150224000000;UEB;-2.8;;;57;0;-0.4;-1.3;1.6;
392;20150225000000;UEB;-1.0;;;123;243;-0.2;-1.8;1.6;
392;20150226000000;UEB;-1.3;;;187;613;1.0;-0.5;2.5;
392;20150227000000;UEB;-3.8;;;29;0;-0.1;-1.9;2.4;
392;20150228000000;UEB;-0.4;;;74;35;-1.0;-2.3;0.1;
392;20150301000000;UEB;-8.3;;;54;18;2.4;-1.3;6.5;
392;20150302000000;UEB;-5.9;;;41;23;3.4;0.1;6.2;
392;20150303000000;UEB;-3.9;;;150;348;2.8;0.0;5.2;
392;20150304000000;UEB;0.0;;;87;94;-0.1;-1.2;3.8;
392;20150305000000;UEB;3.8;;;121;165;-1.0;-2.1;0.3;
392;20150306000000;UEB;1.6;;;203;636;0.4;-1.8;2.8;
392;20150307000000;UEB;0.9;;;186;637;4.2;1.4;7.9;
392;20150308000000;UEB;2.0;;;189;551;7.4;3.5;9.9;
392;20150309000000;UEB;1.8;;;211;608;8.0;5.5;9.8;
392;20150310000000;UEB;0.8;;;182;421;7.8;5.7;9.2;
392;20150311000000;UEB;2.8;;;122;226;4.3;1.4;6.8;
392;20150312000000;UEB;3.3;;;224;660;1.7;-0.5;4.2;
392;20150313000000;UEB;1.3;;;219;641;1.5;-1.3;4.9;
392;20150314000000;UEB;3.4;;;215;614;0.7;-2.5;2.8;
392;20150315000000;UEB;1.9;;;144;203;1.3;-2.1;8.4;
392;20150316000000;UEB;-1.2;;;159;284;8.4;5.7;9.8;
392;20150317000000;UEB;-1.4;;;191;461;10.1;5.3;13.2;
392;20150318000000;UEB;1.1;;;218;606;10.0;7.7;12.4;
392;20150319000000;UEB;2.7;;;220;629;8.6;6.4;10.3;
392;20150320000000;UEB;1.4;;;196;631;7.4;4.3;9.9;
392;20150321000000;UEB;-1.8;;;37;0;5.0;-0.1;8.6;
392;20150322000000;UEB;4.8;;;45;0;0.6;-1.0;2.2;
392;20150323000000;UEB;-1.0;;;210;450;4.3;0.6;7.6;
392;20150324000000;UEB;-1.1;;;220;520;8.8;5.9;11.1;
392;20150325000000;UEB;-0.6;;;76;0;5.5;0.5;10.6;
392;20150326000000;UEB;-2.6;;;48;0;1.2;0.3;2.7;
392;20150327000000;UEB;-0.7;;;163;203;3.0;1.0;5.6;
392;20150328000000;UEB;-3.6;;;227;504;4.3;2.1;8.0;
392;20150329000000;UEB;-9.7;;;63;22;5.9;5.0;7.3;
392;20150330000000;UEB;-6.2;;;102;13;5.4;4.7;6.2;
392;20150331000000;UEB;-8.7;;;67;67;7.2;3.9;10.5;
392;20150401000000;UEB;-4.1;;;89;68;1.0;-1.5;4.0;
392;20150402000000;UEB;-6.2;;;25;0;1.6;0.3;2.8;
392;20150403000000;UEB;-1.4;;;201;320;2.0;-0.4;4.9;
392;20150404000000;UEB;1.6;;;40;0;1.9;-0.5;3.2;
392;20150405000000;UEB;5.2;;;143;226;-0.2;-2.3;1.9;
392;20150406000000;UEB;2.5;;;167;309;0.5;-1.6;2.4;
392;20150407000000;UEB;2.3;;;296;748;1.7;-2.1;4.5;
392;20150408000000;UEB;2.0;;;295;732;6.3;2.3;10.0;
392;20150409000000;UEB;-1.6;;;293;744;10.2;5.1;14.3;
392;20150410000000;UEB;-1.2;;;274;634;13.4;11.0;16.1;
392;20150411000000;UEB;-4.0;;;154;153;8.9;7.2;10.8;
392;20150412000000;UEB;-0.6;;;278;658;11.3;8.1;14.4;
392;20150413000000;UEB;0.4;;;284;676;12.0;9.4;15.0;
392;20150414000000;UEB;-0.4;;;288;718;12.2;8.5;15.1;
392;20150415000000;UEB;-2.6;;;304;720;15.2;11.7;17.5;
392;20150416000000;UEB;-3.5;;;186;161;13.7;11.0;16.4;
392;20150417000000;UEB;-1.8;;;33;0;8.8;4.4;12.5;
392;20150418000000;UEB;4.9;;;221;358;3.9;1.6;6.3;
392;20150419000000;UEB;3.8;;;326;788;5.8;0.4;11.1;
392;20150420000000;UEB;3.0;;;317;758;8.9;4.5;12.6;
392;20150421000000;UEB;2.7;;;324;779;11.6;6.9;14.8;
392;20150422000000;UEB;1.5;;;328;799;13.4;6.7;17.3;
392;20150423000000;UEB;1.9;;;328;787;8.4;4.3;12.8;
392;20150424000000;UEB;-0.9;;;325;781;12.3;8.5;16.1;
392;20150425000000;UEB;-4.0;;;117;14;11.6;8.1;14.2;
392;20150426000000;UEB;-1.1;;;221;296;11.9;8.6;14.8;
392;20150427000000;UEB;3.9;;;205;264;11.8;8.6;15.8;
392;20150428000000;UEB;-1.5;;;53;12;4.0;2.6;8.9;
392;20150429000000;UEB;0.0;;;277;513;6.3;2.7;10.1;
392;20150430000000;UEB;-2.3;;;260;458;7.7;5.4;11.1;
392;20150501000000;UEB;-8.3;;;49;0;8.5;5.9;10.6;
392;20150502000000;UEB;-2.3;;;152;46;9.7;8.7;11.6;
392;20150503000000;UEB;-6.1;;;79;5;12.2;9.0;16.3;
392;20150504000000;UEB;-4.5;;;126;23;15.0;11.8;21.4;
392;20150505000000;UEB;-4.6;;;125;35;15.6;9.6;21.1;
392;20150506000000;UEB;-0.6;;;240;295;9.7;6.6;13.6;
392;20150507000000;UEB;1.1;;;281;414;10.1;6.9;13.3;
392;20150508000000;UEB;-2.3;;;263;528;12.7;9.1;18.1;
392;20150509000000;UEB;-1.7;;;196;171;11.4;9.6;14.1;
392;20150510000000;UEB;-0.4;;;313;638;13.2;10.2;16.6;
392;20150511000000;UEB;-1.6;;;324;733;17.6;14.1;20.4;
392;20150512000000;UEB;-4.0;;;326;693;19.9;17.5;23.1;
392;20150513000000;UEB;-1.5;;;290;604;18.2;15.6;21.1;
392;20150514000000;UEB;-0.6;;;257;350;13.7;6.5;18.0;
392;20150515000000;UEB;-0.9;;;40;0;5.0;3.0;8.2;
392;20150516000000;UEB;0.5;;;259;262;9.6;6.3;13.7;
392;20150517000000;UEB;0.5;;;265;381;11.7;8.9;14.7;
392;20150518000000;UEB;-0.6;;;359;819;13.8;10.3;18.5;
392;20150519000000;UEB;-0.1;;;58;0;9.4;6.6;14.1;
392;20150520000000;UEB;-2.4;;;85;0;4.5;2.7;6.6;
392;20150521000000;UEB;2.2;;;88;10;4.7;2.3;6.1;
392;20150522000000;UEB;2.1;;;208;191;7.7;5.2;9.9;
392;20150523000000;UEB;2.4;;;200;60;9.4;7.5;11.3;
392;20150524000000;UEB;3.0;;;259;284;11.0;8.6;13.6;
392;20150525000000;UEB;-0.9;;;167;69;10.9;8.4;14.4;
392;20150526000000;UEB;2.4;;;62;0;7.6;6.0;8.5;
392;20150527000000;UEB;1.8;;;271;546;8.1;5.1;11.1;
392;20150528000000;UEB;-0.6;;;377;821;12.1;8.0;16.3;
392;20150529000000;UEB;-1.7;;;341;651;14.9;11.7;18.6;
392;20150530000000;UEB;-0.6;;;246;299;11.8;10.4;13.8;
392;20150531000000;UEB;0.1;;;331;663;14.0;10.7;17.8;
392;20150601000000;UEB;-1.6;;;323;603;15.1;13.0;17.8;
392;20150602000000;UEB;-2.9;;;315;602;16.9;12.9;21.0;
392;20150603000000;UEB;0.4;;;351;771;19.0;16.1;21.9;
392;20150604000000;UEB;2.0;;;365;886;19.3;14.9;22.9;
392;20150605000000;UEB;0.3;;;363;872;22.5;16.2;25.7;
392;20150606000000;UEB;-2.0;;;350;638;21.1;16.5;25.2;
392;20150607000000;UEB;2.3;;;360;769;19.2;13.1;23.4;
392;20150608000000;UEB;3.9;;;189;109;14.1;10.4;16.8;
392;20150609000000;UEB;5.1;;;49;0;10.0;9.2;10.7;
392;20150610000000;UEB;2.6;;;108;4;11.5;9.0;13.8;
392;20150611000000;UEB;0.9;;;346;733;16.9;13.0;20.2;
392;20150612000000;UEB;-2.7;;;315;673;20.2;18.5;23.0;
392;20150613000000;UEB;-0.1;;;294;484;17.2;13.7;20.9;
392;20150614000000;UEB;0.3;;;219;243;15.5;13.2;19.6;
392;20150615000000;UEB;1.5;;;83;0;12.8;11.9;13.5;
392;20150616000000;UEB;4.6;;;109;2;12.8;11.4;15.1;
392;20150617000000;UEB;3.7;;;346;593;12.9;9.2;16.2;
392;20150618000000;UEB;-2.3;;;104;11;12.8;11.0;14.2;
392;20150619000000;UEB;1.2;;;310;415;11.9;10.6;14.0;
392;20150620000000;UEB;1.5;;;152;74;9.7;7.8;11.0;
392;20150621000000;UEB;-3.6;;;102;26;11.4;8.8;14.5;
392;20150622000000;UEB;-3.9;;;224;367;14.2;9.4;17.6;
392;20150623000000;UEB;0.2;;;269;279;9.8;7.8;12.1;
392;20150624000000;UEB;2.0;;;369;879;12.6;8.8;16.0;
392;20150625000000;UEB;1.1;;;348;792;15.9;13.1;18.7;
392;20150626000000;UEB;0.6;;;361;777;17.7;14.5;20.6;
392;20150627000000;UEB;-0.1;;;274;465;18.0;15.6;20.7;
392;20150628000000;UEB;1.5;;;371;837;17.6;14.3;20.4;
392;20150629000000;UEB;-0.5;;;287;400;19.9;17.8;21.9;
392;20150630000000;UEB;1.4;;;376;895;21.8;19.0;24.4;
392;20150701000000;UEB;0.0;;;366;892;24.0;20.1;26.7;
392;20150702000000;UEB;-0.3;;;360;836;25.9;22.8;29.0;
392;20150703000000;UEB;0.0;;;342;639;26.3;23.7;29.0;
392;20150704000000;UEB;-1.9;;;361;835;26.9;23.9;29.5;
392;20150705000000;UEB;-1.6;;;340;715;26.7;23.0;30.4;
392;20150706000000;UEB;0.5;;;272;519;21.8;17.8;25.4;
392;20150708000000;UEB;0.4;;;160;128;15.9;13.4;19.8;
392;20150709000000;UEB;0.4;;;278;479;14.3;12.0;17.0;
392;20150710000000;UEB;2.0;;;382;887;16.5;12.1;20.3;
392;20150711000000;UEB;-1.3;;;359;867;21.7;18.6;24.6;
392;20150712000000;UEB;1.2;;;339;738;19.7;17.3;22.4;
392;20150713000000;UEB;0.7;;;234;189;18.0;15.8;19.8;
392;20150714000000;UEB;0.5;;;354;849;19.7;17.1;22.6;
392;20150715000000;UEB;1.6;;;364;860;21.2;17.3;24.9;
392;20150716000000;UEB;0.0;;;358;860;24.6;20.4;28.0;
392;20150717000000;UEB;-4.8;;;265;548;24.9;22.6;27.7;
392;20150718000000;UEB;-2.5;;;177;315;21.8;17.3;25.3;
392;20150719000000;UEB;-2.6;;;300;510;21.7;19.1;25.0;
392;20150720000000;UEB;0.7;;;346;836;21.4;17.2;25.4;
392;20150721000000;UEB;0.9;;;350;866;23.9;19.3;27.8;
392;20150722000000;UEB;-2.1;;;266;535;23.0;17.5;28.2;
392;20150723000000;UEB;1.3;;;182;196;17.3;15.2;19.2;
392;20150724000000;UEB;-1.8;;;305;643;20.0;17.0;25.2;
392;20150725000000;UEB;-1.4;;;147;230;15.5;11.6;19.9;
392;20150726000000;UEB;-0.6;;;211;390;13.3;10.7;16.4;
392;20150727000000;UEB;-5.1;;;315;602;15.6;12.1;18.7;
392;20150728000000;UEB;-2.3;;;139;24;14.4;11.8;16.9;
392;20150729000000;UEB;-0.8;;;73;0;12.1;10.9;13.7;
392;20150730000000;UEB;1.2;;;320;583;13.0;10.4;15.5;
392;20150731000000;UEB;2.7;;;325;616;14.7;10.3;17.9;
392;20150801000000;UEB;-1.3;;;132;18;14.7;12.0;17.9;
392;20150802000000;UEB;0.9;;;291;570;17.1;13.3;20.5;
392;20150803000000;UEB;-2.1;;;341;844;21.7;17.1;25.3;
392;20150804000000;UEB;-0.5;;;175;242;19.6;17.0;24.0;
392;20150805000000;UEB;0.3;;;330;816;20.7;15.8;25.5;
392;20150806000000;UEB;-2.2;;;300;727;26.0;22.5;28.8;
392;20150807000000;UEB;-1.4;;;258;545;26.7;23.0;29.9;
392;20150808000000;UEB;0.5;;;317;731;24.6;22.0;27.2;
392;20150809000000;UEB;0.1;;;159;266;19.6;17.3;21.7;
392;20150810000000;UEB;1.3;;;236;282;18.7;16.1;21.8;
392;20150811000000;UEB;2.6;;;256;483;20.3;17.1;23.4;
392;20150812000000;UEB;1.2;;;286;717;23.0;19.3;26.5;
392;20150813000000;UEB;-1.2;;;299;734;22.3;16.0;27.8;
392;20150814000000;UEB;-3.0;;;104;23;17.2;15.3;19.6;
392;20150815000000;UEB;-1.1;;;62;0;12.9;11.0;15.5;
392;20150816000000;UEB;3.1;;;95;7;12.2;10.8;13.7;
392;20150817000000;UEB;-0.4;;;148;20;13.1;11.3;14.9;
392;20150818000000;UEB;0.1;;;162;112;13.6;11.4;16.0;
392;20150819000000;UEB;3.4;;;54;0;11.4;10.2;12.1;
392;20150820000000;UEB;1.0;;;290;570;14.0;10.9;17.1;
392;20150821000000;UEB;1.4;;;305;790;16.0;13.3;18.8;
392;20150822000000;UEB;1.4;;;304;782;17.2;14.4;20.1;
392;20150823000000;UEB;-0.9;;;126;270;17.2;14.9;19.8;
392;20150824000000;UEB;-2.1;;;140;96;14.3;11.3;17.9;
392;20150825000000;UEB;-2.2;;;303;718;13.4;9.9;16.5;
392;20150826000000;UEB;-2.5;;;300;779;18.1;13.1;22.5;
392;20150827000000;UEB;-3.7;;;273;663;21.5;18.1;25.0;
392;20150828000000;UEB;-2.2;;;274;665;22.2;19.3;25.2;
392;20150829000000;UEB;0.3;;;277;766;23.9;20.6;26.7;
392;20150830000000;UEB;-1.2;;;287;761;24.4;21.4;27.1;
392;20150831000000;UEB;-3.2;;;279;747;23.0;20.2;25.6;
392;20150901000000;UEB;-2.0;;;58;104;17.3;12.6;22.6;
392;20150902000000;UEB;1.4;;;141;104;13.3;11.2;15.4;
392;20150903000000;UEB;-1.0;;;76;0;12.6;11.2;13.8;
392;20150904000000;UEB;0.2;;;241;479;12.4;9.9;15.0;
392;20150905000000;UEB;0.0;;;131;32;9.5;8.4;10.8;
392;20150906000000;UEB;0.9;;;115;67;8.6;7.0;10.6;
392;20150907000000;UEB;3.0;;;266;683;9.6;6.9;12.7;
392;20150908000000;UEB;3.5;;;262;587;10.9;7.4;14.1;
392;20150909000000;UEB;3.1;;;261;712;11.5;8.5;14.5;
392;20150910000000;UEB;2.7;;;245;584;9.3;6.7;11.5;
392;20150911000000;UEB;-2.7;;;228;459;13.2;9.5;16.4;
392;20150912000000;UEB;-3.0;;;231;566;16.7;13.6;21.8;
392;20150913000000;UEB;-0.4;;;135;258;16.2;12.2;20.2;
392;20150914000000;UEB;-3.8;;;159;259;12.3;10.3;16.2;
392;20150915000000;UEB;-2.4;;;128;97;12.4;10.1;16.2;
392;20150916000000;UEB;-3.0;;;117;153;18.1;15.3;21.7;
392;20150917000000;UEB;-1.0;;;52;132;12.2;8.3;18.7;
392;20150918000000;UEB;-2.4;;;73;50;11.0;8.9;12.2;
392;20150919000000;UEB;-0.4;;;218;574;11.4;9.8;13.2;
392;20150920000000;UEB;2.3;;;143;125;10.9;9.0;13.1;
392;20150921000000;UEB;-0.4;;;180;438;10.7;7.0;13.9;
392;20150922000000;UEB;-4.5;;;75;0;11.2;6.7;12.6;
392;20150923000000;UEB;-3.6;;;46;0;7.0;6.1;7.7;
392;20150924000000;UEB;0.3;;;164;336;9.1;6.2;11.4;
392;20150925000000;UEB;2.2;;;219;655;10.7;8.7;12.6;
392;20150926000000;UEB;4.3;;;117;81;10.5;8.3;13.0;
392;20150927000000;UEB;4.8;;;83;44;9.3;7.4;12.0;
392;20150928000000;UEB;5.8;;;194;425;7.3;4.5;9.9;
392;20150929000000;UEB;5.6;;;223;664;7.4;4.4;11.2;
392;20150930000000;UEB;4.2;;;96;85;6.2;4.1;9.6;
392;20151001000000;UEB;3.8;;;185;416;6.1;1.2;11.0;
392;20151002000000;UEB;1.5;;;179;461;9.9;6.0;13.1;
392;20151003000000;UEB;-1.3;;;193;565;12.7;9.7;15.6;
392;20151004000000;UEB;-2.3;;;162;374;10.5;7.5;13.3;
392;20151005000000;UEB;-2.6;;;142;238;13.1;9.1;16.2;
392;20151006000000;UEB;-4.7;;;86;127;14.2;11.6;17.0;
392;20151007000000;UEB;-1.5;;;74;19;10.4;8.7;12.0;
392;20151008000000;UEB;1.5;;;83;2;9.0;7.5;10.4;
392;20151009000000;UEB;2.0;;;87;122;9.4;7.5;11.2;
392;20151010000000;UEB;3.5;;;33;0;8.3;7.7;10.0;
392;20151011000000;UEB;3.8;;;23;0;7.4;6.2;8.2;
392;20151012000000;UEB;0.2;;;147;265;8.3;5.9;11.0;
392;20151013000000;UEB;0.3;;;28;0;7.3;2.8;11.1;
392;20151014000000;UEB;2.5;;;98;101;3.2;1.8;4.8;
392;20151015000000;UEB;3.5;;;30;0;1.8;1.0;2.8;
392;20151016000000;UEB;0.9;;;34;0;1.7;0.5;2.6;
392;20151017000000;UEB;-1.5;;;43;0;2.9;1.4;5.6;
392;20151018000000;UEB;-0.3;;;27;0;4.4;3.5;5.5;
392;20151019000000;UEB;2.6;;;95;237;4.0;2.4;5.4;
392;20151020000000;UEB;2.2;;;126;295;3.7;0.8;6.0;
392;20151021000000;UEB;1.5;;;48;58;3.8;2.8;4.8;
392;20151022000000;UEB;-2.5;;;104;127;5.1;3.2;6.9;
392;20151023000000;UEB;1.5;;;51;0;7.5;6.3;8.8;
392;20151024000000;UEB;-3.8;;;141;401;11.7;6.0;14.8;
392;20151025000000;UEB;0.2;;;87;270;10.6;8.0;12.9;
392;20151026000000;UEB;0.9;;;127;323;8.8;6.5;13.7;
392;20151027000000;UEB;-0.8;;;140;357;9.9;4.9;15.0;
392;20151028000000;UEB;-2.1;;;126;376;11.8;7.3;15.6;
392;20151029000000;UEB;-0.6;;;50;5;7.2;6.0;8.5;
392;20151030000000;UEB;1.3;;;62;115;7.5;6.2;10.0;
392;20151031000000;UEB;0.0;;;104;247;9.7;5.5;16.4;
392;20151101000000;UEB;-1.2;;;148;575;13.3;5.4;18.3;
392;20151102000000;UEB;-0.2;;;151;574;13.5;11.4;16.4;
392;20151103000000;UEB;-1.7;;;92;190;14.2;11.7;17.2;
392;20151104000000;UEB;-1.3;;;126;552;11.8;10.3;12.9;
392;20151105000000;UEB;-0.8;;;126;545;11.6;10.3;13.1;
392;20151106000000;UEB;-3.6;;;112;434;12.3;10.8;13.8;
392;20151107000000;UEB;-3.0;;;107;423;14.3;12.3;16.2;
392;20151108000000;UEB;-2.5;;;119;541;15.5;14.0;18.1;
392;20151109000000;UEB;-4.1;;;97;298;13.5;11.5;15.6;
392;20151110000000;UEB;-1.8;;;119;472;11.6;9.6;14.3;
392;20151111000000;UEB;-1.9;;;106;389;10.6;7.5;12.7;
392;20151112000000;UEB;-0.4;;;122;511;10.7;7.5;13.4;
392;20151113000000;UEB;-2.9;;;106;409;9.7;7.7;13.3;
392;20151114000000;UEB;-1.9;;;70;120;6.6;5.0;8.4;
392;20151115000000;UEB;-6.6;;;84;272;11.2;6.8;13.9;
392;20151116000000;UEB;-4.8;;;90;374;12.2;10.4;13.3;
392;20151117000000;UEB;-6.6;;;38;12;10.0;6.7;12.5;
392;20151118000000;UEB;-7.0;;;109;504;10.7;9.2;12.5;
392;20151119000000;UEB;-8.0;;;89;333;10.3;8.3;12.0;
392;20151120000000;UEB;-8.7;;;8;0;9.3;3.0;11.3;
392;20151121000000;UEB;-3.9;;;40;42;0.1;-2.7;3.3;
392;20151122000000;UEB;-1.4;;;43;30;-1.4;-2.1;-0.5;
392;20151123000000;UEB;-0.3;;;49;39;-2.0;-3.0;-1.2;
392;20151124000000;UEB;-3.8;;;100;449;-2.4;-4.2;0.2;
392;20151125000000;UEB;-4.1;;;26;0;0.6;-1.6;1.7;
392;20151126000000;UEB;4.6;;;27;0;0.0;-0.6;0.6;
392;20151127000000;UEB;1.9;;;34;26;-1.5;-2.5;0.4;
392;20151128000000;UEB;-5.4;;;22;1;-0.8;-2.5;0.4;
392;20151129000000;UEB;-9.1;;;14;0;2.3;-0.4;5.6;
392;20151130000000;UEB;-8.9;;;38;69;5.9;5.0;7.0;
392;20151201000000;UEB;-5.7;;;24;14;5.9;5.1;6.7;
392;20151202000000;UEB;-1.0;;;97;476;5.8;3.0;9.2;
392;20151203000000;UEB;-3.0;;;101;496;8.4;6.1;12.0;
392;20151204000000;UEB;-4.9;;;25;0;6.1;4.2;8.6;
